"time","inductor.i","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanVoltage.y","pulse2.twoPulse.timerNegative[1].entryTime","pulse2.twoPulse.timerPositive[1].entryTime","rectifier.thyristor_n.off","rectifier.thyristor_p.off","rootMeanSquareVoltage.mean.y"
0.0024000000000000002,0.41324236135617903,0.0004482657555278865,0.13420767646673676,9.8202528199075161,0,0,0,1.0230875561144448e-15,1,0,0
0.0025000000000000001,0.43521936766310687,0.00049068628372709656,0.14503309333764883,10.992252028297253,0,0,0,1.0230875561144448e-15,1,0,0
0.0026000000000000003,0.45749766350831866,0.00053531967253136082,0.15620405695894593,12.240252772146649,0,0,0,1.0230875561144448e-15,1,0,0
0.0027000000000000001,0.48006563348067283,0.00058219547272039872,0.16770954293508095,13.564105071655025,0,0,0,1.0230875561144448e-15,1,0,0
0.0028,0.50291135557670619,0.00063134205811027713,0.1795381967389118,14.963359600396334,0,0,0,1.0230875561144448e-15,1,0,0
0.0029000000000000002,0.52602261300622755,0.00068278659547747473,0.19167834491577701,16.437269453731897,0,0,0,1.0230875561144448e-15,1,0,0
0.0030000000000000001,0.54938690629061793,0.0007365550156852109,0.20411800660432228,17.98479309885921,0,0,0,1.0230875561144448e-15,1,0,0
0.0031000000000000003,0.57299146564224301,0.00079267198604460458,0.2168449053631353,19.604598497319191,0,0,0,1.0230875561144448e-15,1,0,0
0.0032000000000000002,0.59682326359891802,0.00085116088387314471,0.22984648127638124,21.295068324189465,0,0,0,1.0230875561144448e-15,1,0,0
0.0033,0.62086902792904697,0.00091204377140291005,0.24310990335710558,23.05430638199908,0,0,0,1.0230875561144448e-15,1,0,0
0.0034000000000000002,0.64511525476860887,0.00097534137194924648,0.25662208220759408,24.880145075516936,0,0,0,1.0230875561144448e-15,1,0,0
0.0035000000000000001,0.66954822199049735,0.0010410730474248132,0.27036968293899416,26.770153974678152,0,0,0,1.0230875561144448e-15,1,0,0
0.0036000000000000003,0.6941540027860309,0.0011092567771841333,0.28433913832971386,28.721649400290044,0,0,0,1.0230875561144448e-15,1,0,0
0.0037000000000000002,0.71891847944696086,0.0011799091382233486,0.29851666221142831,30.731705001159863,0,0,0,1.0230875561144448e-15,1,0,0
0.0038,0.74382735734231709,0.0012530452868103311,0.31288826307852419,32.797163320819635,0,0,0,1.0230875561144448e-15,1,0,0
0.0039000000000000003,0.76886617909230504,0.0013286789417358976,0.32743975792702329,34.9146484005148,0,0,0,1.0230875561144448e-15,1,0,0
0.0040000000000000001,0.79402033890058799,0.0014068223689571093,0.34215678627973056,37.080579230870256,0,0,0,1.0230875561144448e-15,1,0,0
0.0041000000000000003,0.81927509684122324,0.0014874863660933187,0.35702482416308989,39.291183003739469,0,0,0,1.0230875561144448e-15,1,0,0
0.0042000000000000006,0.84461559348604809,0.0015706802499591372,0.37202919848523097,41.54251019221141,0,0,0,1.0230875561144448e-15,1,0,0
0.0043,0.87002686480413938,0.0016564118470300774,0.38715510174474133,43.830451175230849,0,0,0,1.0230875561144448e-15,1,0,0
0.0044000000000000003,0.89549385686248195,0.0017446874830416381,0.40238760652331501,46.150751923744721,0,0,0,1.0230875561144448e-15,1,0,0
0.0045000000000000005,0.92100144068879219,0.0018355119741016183,0.41771168017082488,48.499030555061822,0,0,0,1.0230875561144448e-15,1,0,0
0.0045999999999999999,0.94653442728352555,0.001928888620339859,0.43311219969032305,50.870794862550731,0,0,0,1.0230875561144448e-15,1,0,0
0.0047000000000000002,0.97207758263007116,0.0020248192008716095,0.44857396664750354,53.261459989133513,0,0,0,1.0230875561144448e-15,1,0,0
0.0048000000000000004,0.99761564276422054,0.0021233039699934306,0.46408172216408922,55.666366485984909,0,0,0,1.0230875561144448e-15,1,0,0
0.0048999999999999998,1.0231333288304036,0.0022243416534338677,0.47962016189908108,58.080798326910028,0,0,0,1.0230875561144448e-15,1,0,0
0.0050000000000000001,1.0486153623025176,0.002327929450006809,0.49517395130265374,60.500002243664923,0,0,0,1.0230875561144448e-15,1,0,0
0.0051000000000000004,1.0740464800388509,0.0024340630314756257,0.51072774066836357,62.919206094634653,0,0,0,1.0230875561144448e-15,1,0,0
0.0052000000000000006,1.0994114493948908,0.0025427365439636839,0.52626618027416427,65.33363765811815,0,0,0,1.0230875561144448e-15,1,0,0
0.0053,1.1246950833094758,0.0026539426127701925,0.54177393556487952,67.738543638300627,0,0,0,1.0230875561144448e-15,1,0,0
0.0054000000000000003,1.1498822553066419,0.0027676723476926009,0.55723570226049401,70.129208301975979,0,0,0,1.0230875561144448e-15,1,0,0
0.0055000000000000005,1.1749579143384015,0.0028839153527829677,0.57263622139406067,72.500971760702328,0,0,0,1.0230875561144448e-15,1,0,0
0.0055999999999999999,1.1999070998146029,0.0030026597317251748,0.58796029444910647,74.849248752887803,0,0,0,1.0230875561144448e-15,1,0,0
0.0057000000000000002,1.2247149564892488,0.0031238920957654425,0.60319279840455775,77.169546965530046,0,0,0,1.0230875561144448e-15,1,0,0
0.0058000000000000005,1.2493667489364495,0.0032475975730037352,0.61831870039652415,79.457483475697586,0,0,0,1.0230875561144448e-15,1,0,0
0.0058999999999999999,1.273847877060764,0.0033737598131609336,0.63332307332398285,81.70880582742133,0,0,0,1.0230875561144448e-15,1,0,0
0.0060000000000000001,1.2981438892576809,0.0035023610224570348,0.64819110970682126,83.919404523273641,0,0,0,1.0230875561144448e-15,1,0,0
0.0061000000000000004,1.3222404972358215,0.0036333819735906623,0.66290813670763449,86.085331233535697,0,0,0,1.0230875561144448e-15,1,0,0
0.0062000000000000006,1.3461235904741489,0.0037668020107473462,0.67745963068909576,88.202814792752548,0,0,0,1.0230875561144448e-15,1,0,0
0.0063,1.3697792486795162,0.0039025990989104251,0.69183123065772489,90.268271682807779,0,0,0,1.0230875561144448e-15,1,0,0
0.0064000000000000003,1.393193757745915,0.0040407498054502887,0.70600875385492068,92.278327151712219,0,0,0,1.0230875561144448e-15,1,0,0
0.0065000000000000006,1.4163536213440335,0.0041812293467858638,0.71997820827975045,94.229821337849017,0,0,0,1.0230875561144448e-15,1,0,0
0.0066,1.4392455760875986,0.0043240115945319645,0.73372580797823805,96.119828900794545,0,0,0,1.0230875561144448e-15,1,0,0
0.0067000000000000002,1.4618566033230491,0.004469069104180972,0.74723798540666875,97.945664656962037,0,0,0,1.0230875561144448e-15,1,0,0
0.0068000000000000005,1.4841739432225134,0.00461637313915672,0.76050140600564797,99.704899721202906,0,0,0,1.0230875561144448e-15,1,0,0
0.0069000000000000008,1.5061851060014559,0.0047658937042957391,0.77350298008737117,101.39536519283222,0,0,0,1.0230875561144448e-15,1,0,0
0.0070000000000000001,1.5278778858900601,0.004917599562667116,0.78622987714340231,103.01516710025749,0,0,0,1.0230875561144448e-15,1,0,0
0.0071000000000000004,1.5492403712061287,0.0050714582820341253,0.79866953684681141,104.56268627218461,0,0,0,1.0230875561144448e-15,1,0,0
0.0072000000000000007,1.5702609584830718,0.0052274362459834092,0.81080968340273984,106.03659353697498,0,0,0,1.0230875561144448e-15,1,0,0
0.0073000000000000001,1.5909283618253982,0.0053854987005387501,0.8226383358361733,107.43584678169121,0,0,0,1.0230875561144448e-15,1,0,0
0.0074000000000000003,1.6112316251415897,0.0055456097775457014,0.83414382069250381,108.75969914382701,0,0,0,1.0230875561144448e-15,1,0,0
