"Time","pulse2.twomPulse.filter[1].transferFunction[2].x_scaled[1]","pulse2.twomPulse.filter[2].transferFunction[2].x_scaled[1]","rectifier.pre_n[2].u","rectifier.thyristor_n.idealThyristor[2].off","pulse2.twomPulse.filter[2].transferFunction[1].x_scaled[1]","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[3].off","pulse2.twomPulse.filter[2].firstOrder.y","lMains.inductor[3].i","meanCurrent.y","meanVoltage.y","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[3].off","pulse2.twomPulse.timerPositive[1].entryTime","dcpm.inertiaRotor.phi","inductor.i","rootMeanSquareVoltage.mean.x","dcpm.inertiaRotor.w","meanVoltage.x","pulse2.twomPulse.filter[3].firstOrder.y","pulse2.twomPulse.timerNegative[3].entryTime","rectifier.pre_n[3].u","rootMeanSquareVoltage.mean.y","pulse2.twomPulse.filter[1].firstOrder.y","rectifier.pre_p[2].u","pulse2.twomPulse.timerNegative[2].entryTime","rectifier.pre_n[1].u","pulse2.twomPulse.filter[3].transferFunction[1].x_scaled[1]","pulse2.twomPulse.timerPositive[2].entryTime","pulse2.twomPulse.timerPositive[3].entryTime","rectifier.thyristor_p.idealThyristor[2].off","pulse2.twomPulse.filter[3].transferFunction[2].x_scaled[1]","lMains.inductor[2].i","rectifier.pre_p[1].u","meanCurrent.x","pulse2.twomPulse.filter[1].transferFunction[1].x_scaled[1]","rectifier.pre_p[3].u","pulse2.twomPulse.timerNegative[1].entryTime"
2.4727941,-10.497032,3.3923435,0,1,-5.6341858,0,1,71.313034,-0.00030588781,99.999977,97.495934,1,1,2.4617133,358.39963,99.242767,26.014938,145.29199,0.26908529,-88.117912,2.4650466,1,9542.5488,16.80488,1,2.45838,1,-5.0678086,2.46838,2.4550467,0,7.1046886,99.245491,0,0.27965918,10.701995,0,2.4717133
2.4729939,-10.362622,2.7558541,0,1,-5.0593295,0,1,75.072746,-0.00019301719,99.999977,97.495934,1,1,2.4617133,358.42871,99.431953,28.142578,145.29143,0.2897144,-85.268715,2.4650466,1,9542.5488,10.195973,1,2.45838,1,-5.6629958,2.46838,2.4550467,0,7.6067681,99.434639,0,0.29952773,10.722325,0,2.4717133
2.4731939,-10.181326,2.1064656,0,1,-4.4625812,0,1,78.468674,-7.9384678e-05,99.999977,97.495934,1,1,2.4617133,358.45776,99.6436,30.298502,145.29103,0.31048024,-82.127144,2.4650466,1,9542.5488,3.6584687,1,2.45838,1,-6.2320046,2.46838,2.4550467,0,8.0748596,99.64624,0,0.31943652,10.694586,0,2.4717133
2.4733334,-10.028143,1.6480204,0,1,-4.0353703,0,1,80.617226,-1.1874496e-09,99.999977,97.495934,1,1,2.4617133,358.478,99.797188,31.80851,145.29086,0.32498646,-79.769417,2.4650466,1,9542.5488,-0.84780961,1,2.45838,1,-6.6119566,2.46838,2.4550467,0,8.3801231,99.799797,0,0.33333322,10.647327,0,2.4717133
2.4733334,-10.028143,1.6480204,0,1,-4.0353703,0,1,80.617226,-1.1874496e-09,99.999969,97.495941,1,1,2.4617133,358.478,99.797188,0,145.29086,0,-79.769417,2.4650466,1,9542.5527,-0.84780961,1,2.45838,1,-6.6119566,2.46838,2.4550467,0,8.3801231,99.799797,0,0,10.647327,0,2.4717133
2.4733939,-9.9547415,1.4472423,0,1,-3.846771,0,1,81.496193,3.4561166e-05,99.999969,97.495941,1,1,2.4617133,358.48682,99.86425,0.65758908,145.29083,0.0063157161,-78.700729,2.4650466,1,9542.5527,-2.7954671,1,2.45838,1,-6.7729182,2.46838,2.4550467,0,8.5074987,99.866837,0,0.0060555679,10.619689,0,2.4717133
2.473594,-9.6845369,0.78121132,0,1,-3.2147365,0,1,84.151131,0.0001483706,99.999969,97.495941,1,1,2.4617133,358.51587,100.08043,2.8200653,145.2908,0.027113045,-74.998787,2.4650466,1,9542.5527,-9.1523428,1,2.45838,1,-7.2839003,2.46838,2.4550467,0,8.903326,100.08295,0,0.026051784,10.498637,0,2.4717133
2.473794,-9.3724585,0.11136726,0,1,-2.5693264,0,1,86.429855,0.0002615944,99.999969,97.495941,1,1,2.4617133,358.54495,100.2787,4.9607115,145.29095,0.047805071,-71.032234,2.4650466,1,9542.5527,-15.397617,1,2.45838,1,-7.7632012,2.46838,2.4550467,0,9.2610912,100.28115,0,0.046089616,10.332528,0,2.4717133
2.473994,-9.0203257,-0.55933261,0,1,-1.9133925,0,1,88.329399,0.00037378565,99.999969,97.495941,1,1,2.4617133,358.57401,100.44574,7.0631499,145.29128,0.068311512,-66.813408,2.4650466,1,9542.5527,-21.515987,1,2.45838,1,-8.2091656,2.46838,2.4550467,0,9.5796576,100.4481,0,0.066164203,10.122558,0,2.4717133
2.474194,-8.630043,-1.2279772,0,1,-1.2497836,0,1,89.847595,0.00048450148,99.999969,97.495941,1,1,2.4617133,358.60306,100.56834,9.1116018,145.2917,0.088552862,-62.356056,2.4650466,1,9542.5527,-27.491539,1,2.45838,1,-8.620245,2.46838,2.4550467,0,9.8580208,100.57062,0,0.086267993,9.8700285,0,2.4717133
2.4743941,-8.2035999,-1.8917044,0,1,-0.58134097,0,1,90.983154,0.00059330493,99.999969,97.495941,1,1,2.4617133,358.63211,100.63352,11.09112,145.29222,0.10845064,-57.675209,2.4650466,1,9542.5527,-33.307949,1,2.45838,1,-8.9950085,2.46838,2.4550467,0,10.095304,100.63569,0,0.10639081,9.5763493,0,2.4717133
2.4745941,-7.7430696,-2.5477099,0,1,0.089109287,0,1,91.735764,0.00069976645,99.999969,97.495941,1,1,2.4617133,358.66119,100.62852,12.987852,145.29276,0.12792775,-52.787109,2.4650466,1,9542.5527,-38.948654,1,2.45838,1,-9.3321524,2.46838,2.4550467,0,10.290779,100.63058,0,0.12651987,9.2430429,0,2.4717133
2.4747941,-7.250608,-3.1932518,0,1,0.75876272,0,1,92.106117,0.00080346595,99.999969,97.495941,1,1,2.4617133,358.69025,100.5409,14.789229,145.29326,0.14690879,-47.709076,2.4650466,1,9542.5527,-44.397041,1,2.45838,1,-9.6305017,2.46838,2.4550467,0,10.44386,100.54284,0,0.14663987,8.8717384,0,2.4717133
2.4749942,-6.7284517,-3.8256574,0,1,1.4248445,0,1,92.095993,0.00090399402,99.999969,97.495941,1,1,2.4617133,358.7193,100.35857,16.484163,145.29366,0.16532026,-42.459408,2.4650466,1,9542.5527,-49.636589,1,2.45838,1,-9.8890219,2.46838,2.4550467,0,10.55411,100.36038,0,0.16673307,8.4641771,0,2.4717133
2.4749959,-6.7240553,-3.83078,0,1,1.4302822,0,1,92.094345,0.00090480386,99.999969,97.495941,1,1,2.4617133,358.71954,100.35665,16.497591,145.29366,0.16546863,-42.415718,2.4650466,1,9542.5527,-49.678631,1,2.45838,1,-9.8909731,2.46838,2.4550467,0,10.554835,100.35847,0,0.16689762,8.4606915,0,2.4717133
2.4750466,-6.5864673,-3.9894872,0,1,1.5991038,0,1,92.030472,0.00092985877,99.999969,97.495941,1,1,2.4617133,358.72696,100.2934,16.91107,145.29372,0.17005937,-41.052486,2.4650466,1,9542.5527,-50.977989,1,2.45838,1,-9.9502878,2.46838,2.4550467,0,10.575954,100.29518,0,0.17201121,8.3511839,0,2.4717133
2.4750466,-6.5864673,-3.9894872,0,1,1.5991038,0,1,92.030472,0.00092985877,99.999969,97.495941,1,1,2.4617133,358.72696,100.2934,16.91107,145.29372,0.17005937,-41.052486,2.4650466,0,9542.5527,-50.977989,1,2.45838,1,-9.9502878,2.46838,2.4750466,0,10.575954,100.29518,0,0.17201121,8.3511839,0,2.4717133
2.4750466,-6.5864673,-3.9894872,0,1,1.5991038,0,1,92.030472,0.00092985877,99.999969,97.495941,1,1,2.4617133,358.72696,100.2934,16.91107,145.29372,0.17005937,-41.052486,2.4650466,0,9542.5527,-50.977989,1,2.45838,1,-9.9502878,2.46838,2.4750466,0,10.575954,100.29518,0,0.17201121,8.3511839,0,2.4717133
2.4750466,-6.5864673,-3.9894872,0,1,1.5991038,0,1,92.030472,0.00092985877,99.999969,97.495941,1,0,2.4617133,358.72696,100.2934,16.91107,145.29372,0.17005937,-41.052486,2.4650466,0,9542.5527,-50.977989,1,2.45838,1,-9.9502878,2.46838,2.4750466,0,10.575954,100.29518,0,0.17201121,8.3511839,1,2.4717133
2.4751942,-6.1793184,-4.442719,0,1,2.0850062,0,1,91.887115,4.3422704,99.999969,97.495941,1,0,2.4617133,358.74838,100.11902,18.115938,145.29385,0.18338621,-37.421135,2.4650466,0,9542.5527,-54.465981,1,2.45838,1,-10.107615,2.46838,2.4750466,0,10.622038,95.779457,0,0.18678226,8.0226088,1,2.4717133
2.4753942,-5.6079693,-5.0442238,0,1,2.7388756,0,1,91.674042,18.378683,99.999969,97.495941,1,0,2.4617133,358.77744,99.871986,19.739182,145.29385,0.2014049,-33.001892,2.4650466,0,9542.5527,-58.672146,1,2.45838,1,-10.290256,2.46838,2.4750466,0,10.652193,81.495995,0,0.20678321,7.5513797,1,2.4717133
2.4755943,-5.0193124,-5.6301198,0,1,3.3862405,0,1,91.404068,41.682571,99.999969,97.495941,1,0,2.4617133,358.80649,99.602348,21.337629,145.29362,0.21928538,-29.104498,2.4650466,0,9542.5527,-62.299568,1,2.45838,1,-10.441296,2.46838,2.4750466,0,10.649432,57.922447,0,0.22673269,7.0550551,1,2.4717133
2.4757941,-4.4179258,-6.2000775,0,1,4.0266066,0,1,91.042854,74.097786,99.999969,97.495941,1,0,2.4617133,358.83554,99.298576,22.899176,145.29317,0.23695818,-25.667269,2.4650466,0,9542.5527,-65.375587,1,2.45838,1,-10.564541,2.46838,2.4750466,0,10.618003,25.203428,0,0.24662499,6.5379343,1,2.4717133
2.47592,-4.0348363,-6.5503855,0,1,4.425735,0,1,90.755188,99.08651,99.999969,97.495941,1,0,2.4617133,358.85385,99.08477,23.857849,145.29274,0.24794371,-23.7152,2.4650466,0,9542.5527,-67.039986,1,2.45838,1,-10.629381,2.46838,2.4750466,0,10.585221,0.00086779555,0,0.25911209,6.2036462,1,2.4717133
2.47592,-4.0348363,-6.5503855,0,1,4.425735,0,1,90.755188,99.08651,99.999969,97.495941,1,0,2.4617133,358.85385,99.08477,23.857849,145.29274,0.24794371,-23.7152,2.4650466,0,9542.5527,-67.039986,1,2.45838,1,-10.629381,2.46838,2.4750466,1,10.585221,0.00086779555,0,0.25911209,6.2036462,1,2.4717133
2.4759941,-3.8071659,-6.7525606,0,1,4.6582694,0,1,89.84864,99.138321,99.999969,97.495941,1,0,2.4617133,358.86462,99.135971,24.622986,145.29245,0.25547493,-21.236237,2.4650466,0,9542.5527,-68.612404,1,2.45838,1,-10.661422,2.46838,2.4750466,1,10.559727,0.00038034582,0,0.26645905,6.0031524,1,2.4717133
2.4761941,-3.1809766,-7.2763963,0,1,5.2697768,0,1,87.197334,99.305191,99.999969,97.495941,1,0,2.4617133,358.89368,99.30275,26.722771,145.29179,0.27596846,-14.585893,2.4650466,0,9542.5527,-72.611443,1,2.45838,1,-10.714206,2.46838,2.4750466,1,10.457373,0.00026822917,0,0.28630385,5.4444284,1,2.4717133
2.4763942,-2.5398271,-7.7672701,0,1,5.8564205,0,1,84.249565,99.503464,99.999969,97.495941,1,0,2.4617133,358.92273,99.500954,28.861706,145.29128,0.29665229,-7.9996257,2.4650466,0,9542.5527,-76.249939,1,2.45838,1,-10.718352,2.46838,2.4750466,1,10.307097,0.00015505379,0,0.30618533,4.8619318,1,2.4717133
2.4765942,-1.8868076,-8.2236557,0,1,6.4162374,0,1,81.011757,99.719688,99.999969,97.495941,1,0,2.4617133,358.95178,99.71711,31.023403,145.29094,0.31744587,-1.4886756,2.4650466,0,9542.5527,-79.523079,1,2.45838,1,-10.674726,2.46838,2.4750466,1,10.110464,4.1266394e-05,0,0.32610846,4.2584887,1,2.4717133
2.4766667,-1.6480212,-8.3801231,0,1,6.6119566,0,1,79.769363,99.799797,99.999969,97.495941,1,0,2.4617133,358.96231,99.797195,31.808512,145.29086,0.32498649,0.84790355,2.4650466,0,9542.5527,-80.617271,1,2.45838,1,-10.647327,2.46838,2.4750466,1,10.028145,1.1874494e-09,0,0.33333328,4.0353708,1,2.4717133
2.4766667,-1.6480212,-8.3801231,0,1,6.6119566,0,1,79.769363,99.799797,99.999985,97.495949,1,0,2.4617133,358.96231,99.797195,0,145.29086,0,0.84790355,2.4650466,0,9542.5537,-80.617271,1,2.45838,1,-10.647327,2.46838,2.4750466,1,10.028145,1.1874494e-09,0,0,4.0353708,1,2.4717133
2.4767942,-1.2249709,-8.6441221,0,1,6.9473343,0,1,77.492027,99.940392,99.999985,97.495949,1,0,2.4617133,358.98087,99.937759,1.3826419,145.2908,0.01328208,4.9343281,2.4650466,0,9542.5537,-82.426353,1,2.45838,1,-10.584267,2.46838,2.4750466,1,9.8690929,-7.2683884e-05,0,0.012742281,3.6369326,1,2.4717133
2.4769943,-0.5573318,-9.0273447,0,1,7.4479046,0,1,73.700249,100.15212,99.999985,97.495949,1,0,2.4617133,359.00992,100.14944,3.5396636,145.29083,0.034053147,11.255508,2.4650466,0,9542.5537,-84.955757,1,2.45838,1,-10.448009,2.46838,2.4750466,1,9.5846767,-0.00018634727,0,0.032752808,3.0001042,1,2.4717133
2.4771943,0.11312587,-9.3721123,0,1,7.9162283,0,1,69.647835,100.34146,99.999985,97.495949,1,0,2.4617133,359.03897,100.33874,5.669322,145.29105,0.054691974,17.460045,2.4650466,0,9542.5537,-87.10788,1,2.45838,1,-10.267083,2.46838,2.4750466,1,9.2589865,-0.00029927513,0,0.052803617,2.3508549,1,2.4717133
2.4773943,0.7834599,-9.677331,0,1,8.3506851,0,1,65.347603,100.49511,99.999985,97.495949,1,0,2.4617133,359.06802,100.49237,7.7554145,145.2914,0.075118512,23.532412,2.4650466,0,9542.5537,-88.880013,1,2.45838,1,-10.042721,2.46838,2.4750466,1,8.8938713,-0.00041102167,0,0.072888948,1.6920354,1,2.4717133
2.4775944,1.450775,-9.9420366,0,1,8.7497644,0,1,60.813725,100.59995,99.999985,97.495949,1,0,2.4617133,359.09711,100.59719,9.7824125,145.29187,0.095253564,29.456532,2.4650466,0,9542.5537,-90.270256,1,2.45838,1,-9.7762575,2.46838,2.4750466,1,8.4912615,-0.00052114588,0,0.093000367,1.0264931,1,2.4717133
2.4777944,2.1122277,-10.165404,0,1,9.1120777,0,1,56.061661,100.64304,99.999985,97.495949,1,0,2.4617133,359.12616,100.64028,11.73571,145.2924,0.11501908,35.215988,2.4650466,0,9542.5537,-91.277649,1,2.45838,1,-9.4691429,2.46838,2.4750466,1,8.0531759,-0.000629213,0,0.11312683,0.35706469,1,2.4717133
2.4779944,2.7650337,-10.34675,0,1,9.4363632,0,1,51.108028,100.61176,99.999985,97.495949,1,0,2.4617133,359.15521,100.60901,13.601863,145.29294,0.13433848,40.794178,2.4650466,0,9542.5537,-91.902206,1,2.45838,1,-9.1229334,2.46838,2.4750466,1,7.5817161,-0.00073479651,0,0.13325468,-0.31342995,1,2.4717133
2.4781945,3.4064736,-10.485538,0,1,9.7214928,0,1,45.970478,100.49376,99.999985,97.495949,1,0,2.4617133,359.18427,100.49102,15.368776,145.29341,0.153137,46.174503,2.4650466,0,9542.5537,-92.144981,1,2.45838,1,-8.7392969,2.46838,2.4750466,1,7.0790644,-0.00083747972,0,0.15336782,-0.98219556,1,2.4717133
2.4783292,3.8307807,-10.554833,0,1,9.8909712,0,1,42.415699,100.35938,99.999985,97.495949,1,0,2.4617133,359.20386,100.35666,16.497591,145.29366,0.16546863,49.678665,2.4650466,0,9542.5537,-92.09436,1,2.45838,1,-8.4606886,2.46838,2.4750466,1,6.7240529,-0.00090480386,0,0.16689762,-1.4302832,1,2.4717133
2.47838,3.9894867,-10.575953,0,1,9.9502859,0,1,41.052479,100.29611,99.999985,97.495949,1,0,2.4617133,359.21127,100.2934,16.911066,145.29372,0.17005934,50.978012,2.4650466,0,9542.5537,-92.030487,1,2.45838,1,-8.351182,2.46838,2.4750466,1,6.5864663,-0.00092985859,0,0.17201118,-1.5991033,1,2.4717133
2.47838,3.9894867,-10.575953,0,1,9.9502859,0,1,41.052479,100.29611,99.999985,97.495949,1,0,2.4617133,359.21127,100.2934,16.911066,145.29372,0.17005934,50.978012,2.4650466,0,9542.5537,-92.030487,0,2.47838,1,-8.351182,2.46838,2.4750466,1,6.5864663,-0.00092985859,0,0.17201118,-1.5991033,1,2.4717133
2.47838,3.9894867,-10.575953,0,1,9.9502859,0,1,41.052479,100.29611,99.999985,97.495949,1,0,2.4617133,359.21127,100.2934,16.911066,145.29372,0.17005934,50.978012,2.4650466,0,9542.5537,-92.030487,0,2.47838,1,-8.351182,2.46838,2.4750466,1,6.5864663,-0.00092985859,0,0.17201118,-1.5991033,1,2.4717133
2.47838,3.9894867,-10.575953,1,0,9.9502859,0,1,41.052479,100.29611,99.999985,97.495949,1,0,2.4617133,359.21127,100.2934,16.911066,145.29372,0.17005934,50.978012,2.4650466,0,9542.5537,-92.030487,0,2.47838,1,-8.351182,2.46838,2.4750466,1,6.5864663,-0.00092985859,0,0.17201118,-1.5991033,1,2.4717133
2.4783943,4.0339007,-10.581388,1,0,9.9664812,0,1,40.684666,100.2793,99.999985,97.495949,1,0,2.4617133,359.21335,100.27659,17.028301,145.29373,0.1713552,51.331841,2.4650466,0,9542.5537,-92.016502,0,2.47838,1,-8.3200111,2.46838,2.4750466,1,6.5474873,-0.1980513,0,0.17344767,-1.6464697,1,2.4717133
2.4785943,4.6457353,-10.636078,1,0,10.172505,0,1,35.880028,100.04086,99.999985,97.495949,1,0,2.4617133,359.2424,100.03815,18.661135,145.29387,0.18942706,55.939812,2.4650466,0,9542.5537,-91.819839,0,2.47838,1,-7.8679824,2.46838,2.4750466,1,5.9903421,-7.9995294,0,0.19348086,-2.3045225,1,2.4717133
2.4787943,5.2420382,-10.654711,1,0,10.344117,0,1,31.642771,99.787537,99.999985,97.495949,1,0,2.4617133,359.27145,99.784843,20.277456,145.29379,0.20740728,59.94907,2.4650466,0,9542.5537,-91.591843,0,2.47838,1,-7.3878622,2.46838,2.4750466,1,5.4126725,-25.152374,0,0.21346508,-2.9562547,1,2.4717133
2.4789944,5.8226495,-10.64191,1,0,10.485456,0,1,27.905853,99.507721,99.999985,97.495949,1,0,2.4617133,359.30054,99.505066,21.86488,145.2935,0.22522597,63.389069,2.4650466,0,9542.5537,-91.294922,0,2.47838,1,-6.8841109,2.46838,2.4750466,1,4.8192606,-51.524445,0,0.23339617,-3.6013448,1,2.4717133
2.4791944,6.3871593,-10.601746,1,0,10.600168,0,1,24.610153,99.189941,99.999985,97.495949,1,0,2.4617133,359.32959,99.187325,23.411465,145.29295,0.24281386,66.286171,2.4650466,0,9542.5537,-90.896324,0,2.47838,1,-6.3609524,2.46838,2.4750466,1,4.2145863,-86.947586,0,0.25326771,-4.2392163,1,2.4717133
2.4792533,6.5503864,-10.58522,1,0,10.629378,0,1,23.715189,99.087379,99.999985,97.495949,1,0,2.4617133,359.33813,99.084778,23.857849,145.29272,0.24794371,67.040001,2.4650466,0,9542.5537,-90.755196,0,2.47838,1,-6.2036424,2.46838,2.4750466,1,4.0348339,-99.08651,0,0.25911212,-4.425736,1,2.4717133
2.4792533,6.5503864,-10.58522,1,0,10.629378,1,1,23.715189,99.087379,99.999985,97.495949,1,0,2.4617133,359.33813,99.084778,23.857849,145.29272,0.24794371,67.040001,2.4650466,0,9542.5537,-90.755196,0,2.47838,1,-6.2036424,2.46838,2.4750466,1,4.0348339,-99.08651,0,0.25911212,-4.425736,1,2.4717133
2.4793944,6.9314346,-10.530911,1,0,10.684556,1,1,19.004244,99.19017,99.999985,97.495949,1,0,2.4617133,359.35864,99.187447,25.320295,145.29222,0.26230669,69.99054,2.4650466,0,9542.5537,-88.994781,0,2.47838,1,-5.8190031,2.46838,2.4750466,1,3.5994768,-99.189827,0,0.27309626,-4.8655529,1,2.4717133
2.4795945,7.444416,-10.41235,1,0,10.720972,1,1,12.374187,99.368935,99.999985,97.495949,1,0,2.4617133,359.3877,99.366241,27.43498,145.2916,0.28287286,73.869476,2.4650466,0,9542.5537,-86.24366,0,2.47838,1,-5.2520084,2.46838,2.4750466,1,2.9679337,-99.368706,0,0.29295263,-5.4689636,1,2.4717133
2.4797945,7.9239154,-10.246384,1,0,10.709032,1,1,5.8118114,99.574608,99.999985,97.495949,1,0,2.4617133,359.41678,99.571953,29.583372,145.29115,0.3036024,77.38623,2.4650466,0,9542.5537,-83.198044,0,2.47838,1,-4.6621861,2.46838,2.4750466,1,2.3224685,-99.574493,0,0.31284761,-6.0468464,1,2.4717133
2.4799945,8.3684359,-10.034595,1,0,10.649625,1,1,-0.67117953,99.793716,99.999985,97.495949,1,0,2.4617133,359.44583,99.791115,31.748966,145.29088,0.32441473,80.536072,2.4650466,0,9542.5537,-79.864891,0,2.47838,1,-4.0523653,2.46838,2.4750466,1,1.6661594,-99.793716,0,0.33278531,-6.59726,1,2.4717133
2.48,8.3801317,-10.028151,1,0,10.647334,1,1,-0.84790331,99.799797,99.999985,97.495949,1,0,2.4617133,359.44662,99.797195,31.808496,145.29086,0.32498646,80.617317,2.4650466,0,9542.5537,-79.769417,0,2.47838,1,-4.0353699,2.46838,2.4750466,1,1.6480192,-99.799797,0,0.33333325,-6.6119637,1,2.4717133
2.48,8.3801317,-10.028151,1,0,10.647334,1,1,-0.84790331,99.799797,99.999977,97.495934,1,0,2.4617133,359.44662,99.797195,0,145.29086,0,80.617317,2.4650466,0,9542.5488,-79.769417,0,2.47838,1,-4.0353699,2.46838,2.4750466,1,1.6480192,-99.799797,0,0,-6.6119637,1,2.4717133
2.4801946,8.7765808,-9.7786274,1,0,10.54372,1,1,-7.0617051,100.01279,99.999977,97.495934,1,0,2.4617133,359.47488,100.01025,2.1064935,145.29079,0.020242671,83.314644,2.4650466,0,9542.5488,-76.252937,0,2.47838,1,-3.4253817,2.46838,2.4750466,1,1.0020468,-100.01291,0,0.019433882,-7.1183381,1,2.4717133
2.4803946,9.1470652,-9.4801989,1,0,10.392384,1,1,-13.345538,100.21841,99.999977,97.495934,1,0,2.4617133,359.50394,100.21593,4.2561951,145.29089,0.040978439,85.71814,2.4650466,0,9542.5488,-72.372604,0,2.47838,1,-2.7840788,2.46838,2.4750466,1,0.33313394,-100.21864,0,0.039458361,-7.608305,1,2.4717133
2.4805946,9.478713,-9.1411047,1,0,10.19678,1,1,-19.507607,100.39716,99.999977,97.495934,1,0,2.4617133,359.53302,100.39478,6.373045,145.29115,0.061555099,87.743362,2.4650466,0,9542.5488,-68.235756,0,2.47838,1,-2.1313095,2.46838,2.4750466,1,-0.33760774,-100.3975,0,0.059521504,-8.0654707,1,2.4717133
2.4807947,9.7704744,-8.7632236,1,0,9.9581747,1,1,-25.532175,100.53582,99.999977,97.495934,1,0,2.4617133,359.56207,100.53352,8.4410419,145.29155,0.081892863,89.387856,2.4650466,0,9542.5488,-63.855682,0,2.47838,1,-1.4699234,2.46838,2.4750466,1,-1.0072515,-100.53627,0,0.079616636,-8.4882507,1,2.4717133
2.4809947,10.021432,-8.3485136,1,0,9.6779413,1,1,-31.403032,100.62132,99.999977,97.495934,1,0,2.4617133,359.59113,100.61911,10.444941,145.29204,0.10191286,90.65004,2.4650466,0,9542.5488,-59.247005,0,2.47838,1,-0.80276537,2.46838,2.4750466,1,-1.6729186,-100.62187,0,0.099734455,-8.8751755,1,2.4717133
2.4811945,10.230805,-7.8990207,1,0,9.357564,1,1,-37.103676,100.6408,99.999977,97.495934,1,0,2.4617133,359.62018,100.63871,12.370505,145.29257,0.12153753,91.529259,2.4650466,0,9542.5488,-54.425583,0,2.47838,1,-0.13266732,2.46838,2.4750466,1,-2.3317845,-100.64147,0,0.11986303,-9.2248974,1,2.4717133
2.4813945,10.397963,-7.4168754,1,0,8.9986391,1,1,-42.617504,100.58175,99.999977,97.495934,1,0,2.4617133,359.64926,100.57977,14.204735,145.29311,0.14069088,92.025887,2.4650466,0,9542.5488,-49.408386,0,2.47838,1,0.53755885,2.46838,2.4750466,1,-2.9810867,-100.58252,0,0.13998787,-9.5361986,1,2.4717133
2.4815946,10.522416,-6.9042869,1,0,8.602869,1,1,-47.92794,100.43194,99.999977,97.495934,1,0,2.4617133,359.67831,100.43008,15.93602,145.29353,0.15929872,92.141335,2.4650466,0,9542.5488,-44.213394,0,2.47838,1,1.2051275,2.46838,2.4750466,1,-3.6181288,-100.43282,0,0.16009204,-9.8079967,1,2.4717133
2.4816625,10.554842,-6.7240577,1,0,8.4606934,1,1,-49.678677,100.35847,99.999977,97.495934,1,0,2.4617133,359.68817,100.35666,16.497602,145.29366,0.16546866,92.094383,2.4650466,0,9542.5488,-42.415707,0,2.47838,1,1.4302866,2.46838,2.4750466,1,-3.8307846,-100.35938,0,0.16689764,-9.8909798,1,2.4717133
2.4817133,10.575961,-6.586473,1,0,8.3511887,1,1,-50.978004,100.29519,99.999977,97.495934,1,0,2.4617133,359.69556,100.29341,16.911074,145.29372,0.17005928,92.03051,2.4650466,0,9542.5488,-41.052509,0,2.47838,1,1.599104,2.46838,2.4750466,1,-3.9894879,-100.29611,0,0.17201111,-9.9502935,1,2.4717133
2.4817133,10.575961,-6.586473,1,0,8.3511887,1,1,-50.978004,100.29519,99.999977,97.495934,1,0,2.4817133,359.69556,100.29341,16.911074,145.29372,0.17005928,92.03051,2.4650466,0,9542.5488,-41.052509,0,2.47838,0,1.599104,2.46838,2.4750466,1,-3.9894879,-100.29611,0,0.17201111,-9.9502935,1,2.4717133
2.4817133,10.575961,-6.586473,1,0,8.3511887,1,1,-50.978004,100.29519,99.999977,97.495934,1,0,2.4817133,359.69556,100.29341,16.911074,145.29372,0.17005928,92.03051,2.4650466,0,9542.5488,-41.052509,0,2.47838,0,1.599104,2.46838,2.4750466,1,-3.9894879,-100.29611,0,0.17201111,-9.9502935,1,2.4717133
2.4817133,10.575961,-6.586473,1,0,8.3511887,1,1,-50.978004,100.29519,99.999977,97.495934,0,0,2.4817133,359.69556,100.29341,16.911074,145.29372,0.17005928,92.03051,2.4650466,0,9542.5488,-41.052509,0,2.47838,0,1.599104,2.46838,2.4750466,1,-3.9894879,-100.29611,1,0.17201111,-9.9502935,1,2.4717133
2.4817946,10.604022,-6.3636427,1,0,8.172163,1,1,-52.942448,98.438614,99.999977,97.495934,0,0,2.4817133,359.70737,100.19773,17.575779,145.29381,0.17740862,91.951645,2.4650466,0,9542.5488,-39.009193,0,2.47838,0,1.8673792,2.46838,2.4750466,1,-4.2403789,-100.20044,1,0.18015689,-10.039542,1,2.4717133
2.4819946,10.646093,-5.799078,1,0,7.7102222,1,1,-57.346573,87.253334,99.999977,97.495934,0,0,2.4817133,359.73642,99.955612,19.204485,145.29387,0.19545761,91.748993,2.4650466,0,9542.5488,-34.40242,0,2.47838,0,2.5233345,2.46838,2.4750466,1,-4.8470159,-99.958305,1,0.200174,-10.233557,1,2.4717133
2.4821947,10.653717,-5.2156205,1,0,7.2217073,1,1,-61.162193,66.738243,99.999977,97.495934,0,0,2.4817133,359.7655,99.694733,20.8125,145.29373,0.21339153,91.501915,2.4650466,0,9542.5488,-30.339724,0,2.47838,0,3.1728909,2.46838,2.4750466,1,-5.4380965,-99.697411,1,0.22014099,-10.394598,1,2.4717133
2.4823947,10.631327,-4.6179528,1,0,6.7110004,1,1,-64.417694,37.025833,99.999977,97.495934,0,0,2.4817133,359.79456,99.403519,22.387556,145.29335,0.23114066,91.174423,2.4650466,0,9542.5488,-26.756731,0,2.47838,0,3.815639,2.46838,2.4750466,1,-6.0133739,-99.406166,1,0.24005297,-10.526639,1,2.4717133
