"time","inductor.i","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanVoltage.y","pulse2.twoPulse.timerNegative[1].entryTime","pulse2.twoPulse.timerPositive[1].entryTime","rectifier.thyristor_n1.off","rectifier.thyristor_n2.off","rectifier.thyristor_p1.off","rectifier.thyristor_p2.off","rootMeanSquareVoltage.mean.y"
0.0087000000000000011,1.8377149378952602,0.0077953536397803412,0.9496220106908666,119.30821355887831,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.0088000000000000005,1.8519780731951223,0.0079798422911367909,0.95557491901785763,119.66275408713902,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.0088999999999999999,1.8657588031062382,0.0081657331751835011,0.96107346660990778,119.96526718799703,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.0090000000000000011,1.8790526713335782,0.0083529778237768065,0.96611222780911366,120.2193361464865,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.0091000000000000004,1.8918556825268336,0.0085415273479381177,0.97068622948559524,120.42873236519425,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.0091999999999999998,1.9041643081057853,0.0087313324815690586,0.97479095773716629,120.59740504486024,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.009300000000000001,1.9159754894253693,0.0089223436288968089,0.97842236200330501,120.72946416064036,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.0094000000000000004,1.9272866393789265,0.0091145109129232016,0.98157685763738989,120.82916251940783,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.0094999999999999998,1.9380956483150347,0.0093077842198878522,0.98425133271279086,120.90088373567509,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.0096000000000000009,1.948400881637129,0.0095021132508676456,0.98644314665448141,120.94911848347913,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.0097000000000000003,1.9582011862613746,0.009697447565869502,0.98815013757876391,120.97845327575237,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.0097999999999999997,1.9674958871798478,0.0098937366348933187,0.98937061987771358,120.99354647385809,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.0099000000000000008,1.9762847922649023,0.010090929883621525,0.99010338993733193,120.99911470356099,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.0099999995939300586,1.9845681567747839,0.010288975937027342,0.99034772424372297,120.99991077912374,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.01,1.9845681893856952,0.010288976742900826,0.99034772424371098,120.99991077912374,0,0,0,2.0461742791023511e-15,1,0,0,1,0
0.01,1.9845681893856952,0,0,0,1.0288976742900826,99.034772424371099,0,2.0461742791023511e-15,1,0,0,1,12099.991077912373
0.010000000000005,1.9845681893860967,9.9218894165264885e-15,-1.1040188105871053e-18,2.4379492159105895e-22,1.0288976742900826,99.034772424371099,0,2.0461742791023511e-15,1,0,0,1,12099.991077912373
0.010000000000005,1.9845681893860967,9.9218894165264885e-15,-1.1040188105871053e-18,2.4379492159105895e-22,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,1,0,0,1,12099.991077912373
0.010010010010015016,1.9853695504763624,1.9869561480730632e-05,-2.4488815201346679e-06,8.9491846593141105e-07,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,1,0,0,1,12099.991077912373
0.010010010010015016,1.9853695504763624,1.9869561480730632e-05,-2.4488815201346679e-06,8.9491846593141105e-07,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.010100000000000001,1.9928303110361658,0.00019886578047402349,0.00023943725995148596,0.00079636069619737761,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.010200000000000001,2.0015687595482388,0.00039858181094657206,0.00097220638147579017,0.0063643818508219074,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.0103,2.0107769745504807,0.0005991951907998159,0.0021926889807821147,0.021457882324013033,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.010400000000000001,2.0204528135578448,0.00080075279332569101,0.0038996800386634544,0.050792617393400651,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.010500000000000001,2.0305936589390274,0.0010033012539119813,0.0060914946315713701,0.099028153935019458,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.0106,2.0411964208653797,0.0012068869226647414,0.0087659699329798862,0.17074946599320168,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.010700000000000001,2.0522575392625106,0.0014115558171202995,0.011920466219222004,0.27044878234685277,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.010800000000000001,2.0637729882475622,0.0016173535754523845,0.015551870370915405,0.40250795592310451,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.0109,2.0757382799094408,0.0018243254101064264,0.019656598725875097,0.57118110764450569,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.011000000000000001,2.0881484686242544,0.0020325160618848469,0.024230600476257132,0.7805778804340201,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.0111,2.1009981558810784,0.0022419697543369687,0.029269361582123586,1.0346471985915571,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.0112,2.1142814957745721,0.0024527301487155978,0.034767909363189756,1.3371616779058209,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.011300000000000001,2.127992200825974,0.0026648402995585736,0.040720817431450902,1.6917027480726257,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.0114,2.1421235481643262,0.0028783426108463218,0.047122210995559202,2.1016465188164251,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.0115,2.1566683861684779,0.0030932787927712515,0.0539657726382088,2.5701504402882707,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.011600000000000001,2.1716191415795181,0.003309689819217772,0.061244748578180339,3.1001408546285294,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.0117,2.1869678270081909,0.0035276158859716207,0.068951955341929938,3.6943014436086137,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.0118,2.2027060488373538,0.003747096369707506,0.077079786845811432,4.3550626442979459,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.011900000000000001,2.2188250155287368,0.0039681697877761773,0.085620221898567772,5.0845920565769998,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.012,2.2353155463216874,0.004190873758826423,0.094564832112523367,5.8847858687018588,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.012100000000000001,2.2521680803306388,0.0044152449643510162,0.10390479023196643,6.7572613936775818,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.012200000000000001,2.2693726860033263,0.0046413191111399511,0.11363087884043346,7.7033506804458698,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.0123,2.2869190709500327,0.0048691308947077759,0.12373349945849627,8.7240952636076248,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.012400000000000001,2.3047965921283402,0.0050987139637170015,0.13420268201698829,9.8202420541474673,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.012500000000000001,2.3229942663662313,0.005330100885414522,0.14502809468882907,10.992240367090163,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.0126,2.3415007812351782,0.0055633231121808195,0.15619905409310181,12.240240172342792,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.012700000000000001,2.3603045062381955,0.0057984109491544837,0.16770453583559275,13.564091495493818,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
0.012800000000000001,2.3793935043160124,0.0060353935230040949,0.17953318539040206,14.963345016035479,1.0288976742900826,99.034772424371099,0.010000000000005,2.0461742791023511e-15,0,1,1,0,12099.991077912373
